aX,aY,aZ,gX,gY,gZ
1.1582,9.5183,-0.4933,-2.66,4.48,64.47
1.5651,9.8488,-0.2344,-4.62,6.86,65.31
2.0192,9.787,-0.2108,-8.47,4.13,67.9
2.2398,9.6958,0.3011,-14.07,11.9,70.7
2.3977,9.7576,-0.2971,-11.13,14.91,71.33
2.4124,9.8106,-0.2726,-6.37,14.0,66.78
2.331,9.9018,0.1245,-5.32,16.31,61.39
2.3546,9.892,0.3491,-5.95,19.74,60.62
2.3693,9.94,0.1344,-6.37,22.4,62.09
2.1771,10.0783,-0.1049,-5.95,20.72,64.96
2.2732,10.2695,-0.3785,-5.6,15.4,67.2
2.3928,10.4568,-0.0481,-3.15,12.18,69.02
2.5703,10.6628,-0.1961,-4.83,16.73,70.63
3.0342,10.854,-0.4119,-4.34,19.53,78.68
2.9959,11.0786,-0.7414,-7.84,24.08,86.17
2.637,11.2894,-1.168,-29.19,22.47,77.49
3.0577,10.3421,1.2494,6.23,19.6,83.3
2.6704,11.462,1.1484,-17.57,34.3,87.85
3.044,11.5238,-0.5982,-13.37,28.63,93.1
3.0911,11.5189,0.4786,-11.97,26.6,100.73
2.3497,11.7778,0.3972,-12.53,33.46,108.29
2.7419,12.2799,-0.1147,0.84,29.33,112.14
2.5321,13.4479,0.9856,16.24,35.77,123.48
1.7181,15.7877,-0.2824,9.52,48.51,136.43
2.3212,17.4823,-1.9045,1.19,48.09,140.98
2.0143,17.8599,-1.3925,-11.76,62.23,146.65
0.2824,17.7647,-2.383,-15.61,82.88,151.34
-1.6985,18.0325,-2.8949,-16.8,80.15,147.07
-3.5176,17.8599,-0.3158,-32.69,82.67,138.67
-4.2973,17.7736,-0.7561,-46.48,98.49,138.18
-3.651,17.348,-0.1726,-67.27,132.86,145.32
-3.9815,13.1752,0.9669,-66.5,136.99,145.18
-5.0014,8.7054,1.5985,-38.99,98.28,141.26
-1.4837,4.8092,3.096,-38.85,19.25,133.49
4.7856,4.4601,-2.9714,-10.08,-26.11,131.95
1.4975,5.2691,-7.7188,-29.68,37.45,43.75
-6.8862,3.7618,1.3111,42.77,143.78,-25.55
-9.9832,3.0244,4.0246,25.69,156.38,-94.01
-5.2446,3.599,0.0765,-21.28,119.35,-108.22
-4.0345,3.3598,-2.2398,-29.4,76.37,-95.2
-2.838,1.876,-0.8904,-3.71,47.25,-95.48
-2.8998,1.1052,0.0814,38.01,37.52,-116.97
-3.4843,2.2016,-0.3011,59.43,25.55,-152.25
-3.5412,3.8952,-0.7326,79.45,7.56,-182.98
-3.7471,5.4221,-0.7512,85.61,0.0,-202.3
-3.3931,6.3508,-0.7277,83.58,-0.49,-215.95
-2.5507,6.8146,-0.5786,80.29,0.77,-221.48
-1.8476,6.8627,-0.5168,82.11,5.46,-228.34
