aX,aY,aZ,gX,gY,gZ
1.2298,9.3899,-0.9571,2.3800,0.4900,-2.5200
1.2199,9.3516,-0.9620,2.1000,0.3500,-2.5200
1.2013,9.3467,-0.9856,2.3100,0.4200,-2.1700
1.2111,9.3555,-0.9473,2.7300,0.2800,-2.1700
1.1680,9.3801,-0.9718,2.2400,0.0000,-2.4500
1.1915,9.3418,-0.9375,2.3800,0.0000,-2.2400
1.2160,9.3467,-0.9807,2.3100,-0.0700,-2.3800
1.2347,9.3703,-0.9375,2.3800,0.0000,-2.3100
1.2249,9.3938,-0.9718,2.1000,-0.1400,-2.3800
1.2347,9.3850,-0.9669,2.1000,0.0000,-2.5900
1.2111,9.3850,-0.9718,2.0300,0.2100,-2.5200
1.1817,9.3467,-0.9669,2.1000,0.2100,-2.3800
1.1768,9.3604,-0.9807,2.1700,-0.0700,-2.5200
1.1768,9.3850,-0.9571,2.2400,0.0700,-2.2400
1.1582,9.3752,-0.9522,2.1700,0.0700,-2.3100
1.1533,9.3604,-0.9571,2.2400,-0.1400,-2.1700
1.1003,9.3604,-0.9571,2.3100,-0.4200,-2.1700
1.1484,9.3801,-0.9807,2.1700,-0.9100,-2.1700
1.1866,9.3654,-0.9375,1.9600,-0.8400,-2.1000
1.2062,9.3987,-0.9669,2.3800,-0.4200,-2.2400
1.1680,9.3850,-0.9336,2.2400,-0.5600,-2.4500
1.1680,9.3899,-1.0003,1.8900,-0.2800,-2.3800
1.1768,9.3703,-0.9807,2.1700,-0.2100,-2.3800
1.1533,9.3703,-0.9620,2.3800,-0.1400,-2.3800
1.1533,9.3850,-0.9522,2.1700,-0.4200,-2.3800
1.1297,9.4085,-0.9238,1.8200,-0.5600,-2.6600
1.1435,9.3938,-0.9238,2.0300,-0.3500,-2.5900
1.1346,9.3703,-0.9767,2.0300,-0.4900,-2.7300
1.1582,9.3703,-0.9620,2.1000,-0.2800,-2.5900
1.1533,9.3850,-0.9522,2.3100,-0.0700,-2.5200
1.1101,9.4232,-0.9189,1.9600,0.2800,-3.1500
1.1484,9.3555,-0.9905,1.7500,-0.4900,-2.3100
1.1199,9.3369,-0.9522,2.6600,-0.4900,-2.3100
1.0670,9.3752,-0.9238,3.0800,-0.0700,-2.5200
1.1150,9.4320,-0.9669,2.1000,-0.2100,-2.5900
1.0964,9.3703,-0.9375,1.6800,0.0000,-2.5900
1.1346,9.3555,-0.9856,2.2400,0.0700,-2.1700
1.0768,9.3703,-0.9669,2.9400,0.1400,-2.7300
1.1003,9.4085,-0.9620,2.4500,0.4200,-2.1700
1.1435,9.3516,-1.0003,2.8700,0.1400,-1.3300
1.0287,9.3752,-0.9473,3.0800,0.4200,-1.9600
1.0434,9.3938,-1.0003,2.5200,-0.1400,-1.8200
1.0866,9.4134,-0.9140,2.2400,-0.2800,-2.0300
1.1150,9.3850,-0.9718,2.2400,0.0000,-1.8900
1.1003,9.3703,-0.9669,2.6600,0.4900,-2.0300
1.1003,9.3555,-0.9767,2.7300,0.4900,-2.0300
1.0621,9.3938,-0.9767,2.3800,0.2800,-2.0300
1.0768,9.4232,-0.9669,2.2400,0.4200,-2.5900
1.1003,9.4281,-0.9905,1.8200,0.2800,-2.8700
1.0915,9.3703,-0.9571,1.9600,0.5600,-2.0300
