aX,aY,aZ,gX,gY,gZ
-0.6759,2.4429,-1.1326,-3.2200,105.0000,189.1400
-0.6886,1.9583,-1.0814,17.0100,81.4100,208.6700
-0.7110,1.4538,-1.2054,86.8000,4.5500,207.6200
-0.0971,1.2366,-1.0555,42.3500,-57.7500,214.4800
0.6364,1.1390,-1.4869,-75.1100,-66.7100,213.4300
0.1376,1.8705,-1.0780,-207.5500,-31.9200,66.3600
-0.8691,1.7441,-0.4470,-183.7500,-69.6500,-27.7200
-1.1458,1.0097,-0.2264,-111.4400,-126.4200,-49.2100
-0.9604,0.2874,-0.2694,-99.4700,-133.4900,-57.1900
-0.7950,0.1688,-0.2030,-53.1300,-126.9100,-123.3400
-0.7842,0.3333,-0.0512,4.9000,-113.5400,-179.7600
-0.7725,0.6256,-0.0054,10.6400,-108.5700,-225.3300
-0.7544,0.6793,-0.0210,-4.6900,-102.0600,-274.1900
-0.7174,0.6032,-0.0854,-19.1800,-84.8400,-332.0100
-0.6690,0.6178,-0.0859,-11.0600,-65.5900,-392.7700
-0.4636,0.7354,0.0224,38.0100,-18.1300,-442.5400
-0.3323,0.9579,0.0102,44.3800,1.4000,-451.7800
-0.2455,1.2083,0.0415,70.1400,0.6300,-471.8000
-0.2089,1.3181,0.0503,81.9700,20.5800,-484.8900
0.0732,1.3571,0.0742,116.1300,15.1900,-492.3100
0.2094,1.5367,0.0878,126.0700,-11.3400,-484.6100
0.4943,1.7290,0.0956,147.2800,-12.6000,-492.1700
0.9736,1.9823,0.0551,159.6000,-30.3100,-482.4400
1.6084,2.4576,0.3328,117.6000,-42.5600,-442.4000
2.5083,2.8865,0.6764,101.3600,-50.6800,-381.7800
3.6385,3.0022,0.7803,59.9200,-80.7800,-289.5900
4.1690,2.3717,0.4924,-7.9100,-66.7100,-228.6200
4.5150,1.1053,0.2772,-51.3100,-37.8700,-188.6500
4.4867,0.3143,0.1186,-5.6000,-8.4700,-99.4000
4.4081,0.3533,-0.1596,-5.3900,-23.7300,15.6800
4.3725,0.2079,-0.1264,-53.4100,-35.0000,91.4200
3.9738,-0.0815,0.2826,-62.3000,-38.5000,130.9000
2.9475,-0.0893,0.2508,-59.9200,-62.3000,131.8800
1.9808,-0.0020,-0.2118,-51.5200,-120.6100,115.6400
0.8008,0.3138,-3.8518,-7.9100,-93.7300,96.8100
2.2087,2.6791,3.3369,-135.8000,259.7700,75.1100
0.1757,6.2122,1.6084,-195.6500,-210.2800,358.1200
-0.2352,0.9306,-0.2674,177.5900,-120.6100,398.0200
0.0322,-0.8994,-0.0024,-179.2000,-18.4800,248.9900
0.0400,-1.3347,-0.4704,82.1800,4.1300,29.5400
1.0643,-0.6622,-1.1107,287.4200,-53.0600,72.7300
2.0672,1.3874,1.7553,49.7000,-110.0400,314.5100
0.3030,2.0237,-0.0717,-5.1100,-12.4600,272.2300
0.2699,1.0653,-0.3743,-21.3500,-30.0300,202.0200
0.7008,0.9589,-0.7618,11.0600,-19.0400,123.4800
0.6510,1.0160,-0.1098,8.1900,10.7100,113.3300
0.6520,0.7588,0.0878,-21.0700,34.3000,137.9700
0.7257,0.6334,-0.2313,16.4500,58.5900,130.2000
0.5475,0.8452,-0.1884,31.4300,56.2800,104.5100
0.5124,0.8838,-0.2733,10.2900,52.0800,93.1700
0.5763,0.8516,-0.2533,14.4200,46.7600,78.1900
0.7422,0.8291,-0.3972,17.2900,39.9000,54.3200
0.7862,0.8696,-0.3689,15.4000,20.5800,66.5000
0.7349,0.9379,-0.2230,8.3300,16.3100,65.1000
0.6407,0.9623,-0.1479,6.5800,24.0100,57.6800
0.7442,1.0365,-0.1947,19.0400,32.4100,57.0500
0.7930,1.3352,-0.3016,25.4100,46.5500,61.6700
