aX,aY,aZ,gX,gY,gZ
0.4065,1.2688,-0.0551,-4.3400,-2.6600,91.7000
0.3504,1.3327,-0.1015,-8.4000,-0.4200,99.1200
0.6237,1.2629,0.0639,-14.7700,-5.3200,112.1400
0.8081,1.1732,0.4348,-33.4600,-21.2800,123.0600
-0.0561,1.0067,0.3470,-93.5200,21.4900,85.4000
0.6349,0.7671,-0.5827,-43.9600,-7.3500,82.8100
0.5388,0.6983,0.0283,-23.1700,-4.4100,99.6800
0.4514,0.5627,-0.3601,-66.0100,9.8000,93.6600
0.6778,0.4797,-0.3904,16.9400,11.4800,84.2100
0.5153,0.5183,-0.1781,8.6800,22.9600,90.6500
0.6520,0.6525,-0.1972,26.6700,22.2600,98.9100
0.6281,0.9067,0.0039,24.0800,27.5100,100.3800
0.5446,1.0624,0.0317,-8.2600,26.3900,90.4400
0.6266,1.0170,0.0029,-22.2600,24.7100,85.6100
0.6383,0.9448,0.0434,-19.2500,27.3700,93.3100
0.6295,0.9755,0.0249,-13.0200,21.5600,103.3200
0.6373,1.0560,0.0630,-9.8700,17.5000,109.5500
0.6759,1.1858,0.1054,-2.1700,17.3600,119.9100
0.6364,1.3596,0.1396,-6.9300,17.5000,130.4800
0.6110,1.4830,0.1127,-15.1900,14.5600,137.4100
0.5002,1.5675,0.0986,-18.9700,13.6500,142.8700
0.3470,1.5821,-0.0215,-37.4500,15.9600,133.6300
0.2420,1.4913,-0.2298,-66.9900,-0.2800,105.2100
0.2079,1.3059,-0.3182,-97.5100,-19.1100,73.0100
0.3723,1.0472,-0.5309,-128.1700,-44.5900,47.1100
0.5383,0.7886,-0.5144,-126.1400,-48.5800,26.0400
0.8945,0.3045,-0.3348,-129.0800,-28.0000,12.6700
1.3493,0.0464,-0.3416,-100.1000,-11.8300,23.3800
1.4957,-0.1362,0.0566,-58.8000,3.5000,58.6600
0.9965,-0.0063,0.0439,-34.8600,45.0100,90.7900
0.5602,0.1581,-0.0986,-19.3200,63.8400,76.5800
0.4163,0.2494,-0.3348,-26.0400,46.9000,29.7500
0.5261,0.1918,-0.3162,-26.8100,31.2900,-6.0900
0.6115,0.1313,-0.2118,-30.8700,26.6700,-14.0000
-0.0278,0.1074,0.2279,-43.6100,66.0100,-13.6500
-0.9472,0.1230,0.0503,-19.0400,82.5300,-52.8500
